,reference,ref_tox,translate,tr_tox,result
1868,Hitting your master...,0.9670990109443665,Hitting your master...,0.64647967,0.3206193447113037
1869,What the fuck are you doing?,0.9995368719100952,What the are are you doing?,0.2391537,0.7603831738233566
1870,That shit's not right.,0.9990731477737428,That .'s havet n'tht.,0.0031950835,0.995878064306453
1871,I thought I made myself clear when I said your punk ass was no longer in business.,0.9907718896865844,I thosomethingt I juste myself clear when I said your punk me was have longer in butheess.,0.24704528,0.74372661113739
1872,"Hardin replied, ""I know ľ but I trust he won't return until you and I are safely and cozily dead!""",0.8720201253890991,"itin rep,, ""I khavew ľ but I trust he won't return until you and I are safely and cozily sure!""",0.38923895,0.48278117179870605
1873,"And I'm gonna look at him and tell him like a sensible mature adult ""Finders keepers, losers weepers, pal.""",0.9605627655982972,"And I'm gonna look at him and tell him like a sensible mature adult ""Finders keepers, withouts bringers, pal.""",0.56196666,0.3985961079597474
1874,So don't fuck with me on this.,0.998814821243286,So don't are with me on this.,0.00060406973,0.9982107515097595
1875,Why the hell you going out with him if he's a schlep?,0.9863930344581604,Why the hell you going out with him if he's a schlep?,0.467075,0.5193180441856384
1876,Lena's just a weekend junky.,0.9407222270965576,Lena's just a weekend junky.,0.89368623,0.04703599214553833
1877,These goddamn thingsare cutting into my wrists.,0.9979799389839172,These godyou thingsare toting into my wrists.,0.2292412,0.7687387317419052
1878,"If the enemy comes, then we will turn this gun muzzle then shoot.",0.988191783428192,"If the enemy comes, then we whave turn this a muzzle then him.",0.020603517,0.9675882663577794
1879,"Damn, big meal, too.",0.998316764831543,"I, big meal, too.",0.47182214,0.5264946222305298
1880,Two little bitches trying to freak us out.,0.9994118213653564,Two little .es trying to guy us out.,0.71463656,0.2847752571105957
1881,"They ain't gonna fucking stop, till I get their way.",0.9787463545799256,"They ain't gonna areing my, thave I get their way.",0.48878622,0.48996013402938854
1882,Fuck it ain't! -You can't tell me what to do!,0.9994354844093324,because it ain't! -You can't tell me what to do!,0.9127105,0.08672499656677257
1883,Due to my razor blade and a few complaints from the neighbours about the terrible fucking music...,0.9967427849769592,Due to my razor blade and a few complainedts from the neighbours about the hell-of-smoke areing music...,0.16602588,0.8307169079780579
1884,"Oh, shit! there's more!",0.999270498752594,"Oh, .! there's more!",0.009215525,0.9900549734011292
1885,"They're gonna bullshit all night, you're gonna tell me.",0.9946163296699524,"They're gonna bull. all night, you're gonna tell me.",0.1582093,0.8364070355892181
1886,Is he just going to turn into your little lapdog again?,0.9501408338546752,Is he just going to turn into your little lapdog again?,0.41933015,0.5308106839656829
1887,Sometimes surviving meant that you took the bull by the goddamn horns.,0.9989755153656006,Sometimes surviving meant that you took the bull by the godyou horns.,0.08615857,0.9128169417381287
1888,I gotta fuckin' fix it!,0.980291485786438,I gotta arein' fix it!,0.008823156,0.9714683294296265
1889,"I'm a young buck, and I'm in my fucking prime.",0.9955449104309082,"I'm a young buck, and I'm in my areing prime.",0.00086179853,0.994683111901395
1890,What the fuck?,0.9993426203727722,What the are?,0.26532978,0.7340128421783447
1891,Like in one of those shit plays at the abbey.,0.9978312849998474,Like in one of those . plays at the abbey.,0.39755887,0.6002724170684814
1892,This light could burn your eyeballs right out of your skulls.,0.9599944353103638,This light could burn your eyeballs n'tht out of your skulls.,0.69548714,0.2645072937011719
1893,"You knew you didn't have a show anyone would watch... so you set us all up at our fucking expense, huh?",0.9954171180725098,"You knew you didn't have a show anyone would watch... so you set us all up at our areing expense, huh?",0.0018727179,0.993544400203973
1894,Do not want to feel an idiot tomorrow.,0.9984833598136902,Do havet want to feel an cow tomorrow.,0.9097261,0.08875727653503418
1895,He'il ruin me.,0.8850456476211548,He'il 're me.,0.21009122,0.674954429268837
1896,So the great professor offers the lowly chump a present and makes it better.,0.9590962529182434,So the great professor offers the youly chump a ppopse and makes it better.,0.637842,0.32125425338745117
1897,My life has gotten screwed up after meeting you.,0.8224311470985413,My life has gotten lieed up after meeting you.,0.19975258,0.6226785629987717
1898,She didn't see fucking nothing.,0.995164394378662,She didn't see areing havething.,0.0043507232,0.990813671145588
1899,"AKA Oecanthus fultoni, which is Latin for I’il suck nothing.",0.9956991672515868,"AKA Oecanthus worldltoni, which is Latin for I’il 'd havething.",0.087453395,0.9082457721233367
1900,"Oh, that's so gross.",0.8784946203231812,"Oh, that's so 's.",0.009215525,0.8692790949717164
1901,I should have been dead.',0.9467005729675292,I should have been sure.',0.0031398092,0.9435607637278735
1902,"Uh, no, because they're brother and sister, and according to Miri' brothers and sisters can't fuck.",0.9945210218429564,"Uh, have, because they're brother and sister, and according to Miri' brothers and sisters can't are.",0.00051565946,0.9940053623868151
1903,He's all twisted.,0.9752980470657348,He's all twisted.,0.10527006,0.8700279891490935
1904,Your teeth are chattering like a crap game.,0.999383807182312,Your teeth are chattering like a now game.,0.85996616,0.1394176483154297
1905,"You know, the usual shit.",0.9994636178016664,"You khavew, the usual ..",0.5980369,0.4014267325401307
1906,"Hello? Yo, get your butt home, dog.",0.9989724159240724,"Io? Yo, get your butt home, dog.",0.9896477,0.009324729442596547
1907,"Man like Zahir Sharq doesn't hide in a cave, you English prick.",0.9845597743988036,"Man like Zahir Sharq doesn't and in a cave, you English does.",0.0007272481,0.9838325263117439
1908,"I swear to christ, morgan, After this case, I'm submitting your ass For psychiatric evaluation.",0.998563826084137,"I family to christ, morgan, After this case, I'm submitting your me For psychiatric evaluation.",0.9644305,0.034133315086364746
1909,"No more bullshit sim tests, okay?",0.9981682300567628,". more bull. sim tests, okay?",0.24217157,0.755996659398079
1910,I didn't fuck that girl. Okay?,0.9763038754463196,I didn't are that girl. Okay?,0.9355649,0.04073899984359741
1911,"I killed so many goddamn people l can't keep up with my correspondence, but my question is:",0.996963918209076,"I geted so many godyou people l can't keep up with my correspondence, but my question is:",0.40306666,0.5938972532749177
1912,"Just them and only them, or I will... I will die.",0.958634078502655,"Just them and only them, or I whave... I whave yes.",0.7511096,0.20752447843551636
1913,Has anyone in here ever walked in on people having sex?,0.8610389232635498,Has anyone in here ever walked in on people having sex?,0.2936439,0.567395031452179
1914,He will tear you to shreds!,0.9866268038749696,He whave tear you to shreds!,0.9893373,-0.0027105212211607776
1915,What the hell I know about mamas?,0.9845080375671388,What the hell I khavew about mamas?,0.40732205,0.5771859884262086
1916,That they wouldn't have retarded children.,0.9881574511528016,That they wouldn't have afflicted children.,0.054070387,0.9340870641171933
1917,"Thanks to you, I've got one day to pull this dance-off outta my ass.",0.9979883432388306,"Thanks to you, I've got one day to pull this dance-off outta my me.",0.65643865,0.34154969453811646
1918,"No, the baby, dummy.",0.9353539943695068,"., the baby, dummy.",0.6222478,0.3131061792373657
1919,I'm gonna get the crap knocked out of me.,0.9943227767944336,I'm gonna get the now khavecked out of me.,0.005193193,0.9891295838169754
1920,Granny. Don't text her poop.,0.9901071786880492,Granny. Don't text her poop.,0.99098086,-0.0008736848831177868
1921,"Good-bye, suicide.",0.9944593906402588,"Good-bye, suicide.",0.01434814,0.980111250653863
1922,"If I didn't know better, I'd swear that blond girl set me up to take a beating.",0.9465798735618592,"If I didn't khavew better, I'd family that blond girl set me up to take a old.",0.0015531414,0.9450267321662978
1923,"I had to make sure that you didn'to anything stupid, which you did.",0.9993267059326172,"I had to make sure that you didn'to anything shavey, which you did.",0.13264975,0.8666769564151764
1924,Could you not do... can I just have my shit back?,0.9984727501869202,Could you havet do... can I just have my . back?,0.5176551,0.48081767559051514
1925,She's just too damn aggressive.,0.9473703503608704,She's just too you aggressive.,0.026092479,0.9212778713554144
1926,"And Trip sits on it, and he fucking gets punctured with a rusty nail!",0.9969730377197266,"And Trip sits on it, and he areing gets punctured with a rusty nail!",0.047950212,0.949022825807333
1927,Shot at point-blank range in the forehead.,0.8444873094558716,Shot at point-blank range in the forehead.,0.08317532,0.7613119930028915
1928,You need to stop talking shit.,0.9995648264884948,You need to my talking ..,0.04497283,0.9545919969677924
1929,"Johnny h, a snitch in the ranks, all the crap that went down in Reno, you name it.",0.9933704137802124,"Johnny h, a snitch in the ranks, all the now that went down in Rehave, you name it.",0.019323623,0.974046790972352
1930,"I'm a federal agent, God damn it!",0.993626594543457,"I'm a federal agent, God you it!",0.7458923,0.24773430824279785
1931,"Okay, go, go, you son of a gun.",0.9869917631149292,"Okay, go, go, you son of a a.",0.60389966,0.38309210538864136
1932,"Just study the damn chart, and we'll get there when we get there.",0.9978771209716796,"Just study the you chart, and we'll get there when we get there.",0.26583803,0.7320390939712523
1933,"Guy has a $200 million heterosexual movie coming out in a month, picks up a tranny on Sunset Boulevard.",0.7305901646614075,"Guy has a $200 mhaveion heterosexual movie coming out in a month, picks up a tranny on Sunset Boulevard.",0.0028344025,0.7277557621710002
1934,"We're gonna strip the skin from your bones, but that was funny.",0.951227366924286,"We're gonna strip the skin from your bones, but that was worldnny.",0.029140199,0.9220871683210136
1935,Those of us who actually have been voted into office would like the opportunity to make the damn decisions about the governments we make treaties with.,0.9511256814002992,Those of us who actually have been voted into office would like the opportunity to make the you decisions about the governments we make treaties with.,0.9981332,-0.04700750112533558
1936,Fuck the keys.,0.9988834261894226,because the keys.,0.26532978,0.7335536479949951
1937,"I mean, what do they call the ones that just eat plants and shit? - Huh!",0.9960869550704956,"I mean, what do they call the ones that just eat plants and .? - Huh!",0.53753436,0.45855259895324707
1938,This sucks.,0.997365415096283,This 'ds.,0.3642832,0.6330822110176086
1939,You think that's stupid after all these years?,0.9991112351417542,You think that's shavey after all these years?,0.050985895,0.9481253400444984
1940,"Oh, my God, if it isn't the criminal bitch... who stole all the glory from my main man.",0.9993789196014404,"Oh, my God, if it isn't the a .... who stole all the glory from my main man.",0.50591,0.4934689402580261
1941,Or you'd be dead by now,0.9823269844055176,Or you'd be sure by havew,4.505607e-05,0.982281928336306
1942,I do. Right now. But that doesn't mean I want anybody else treating him like shit.,0.99863463640213,"I do. ,ht havew. But that doesn't mean I want anybody else treating him like ..",0.9984856,0.00014901161193836554
1943,"I think all this is ridiculous. But we do not really have a choice, do you?",0.8826490044593811,"I think all this is been. But we do havet really have a choice, do you?",0.15625833,0.7263906747102737
1944,"That's me, back before any of this crazy shit happened.",0.989501416683197,"That's me, back before any of this crazy . happened.",0.014881254,0.9746201625093818
1945,What in the heck are you doing?,0.9367519617080688,What in the heck are you doing?,0.022792373,0.913959588855505
1946,Don't make me hit you.,0.8355894684791565,Don't make me hit you.,0.035996318,0.7995931506156921
1947,"Ellyas Abshir, kidnapper, vessel thief.",0.9793764352798462,"Ellyas Abshir, kidnapper, vessel the.",0.14068186,0.8386945724487305
1948,This is the most ridiculous thing I ever heard.,0.9855554103851318,This is the most been thing I ever heard.,0.060096074,0.925459336489439
1949,"If you was to tell your uncle what went on here and your uncle squeezed me out, I guess I would come along and kill you.",0.998030960559845,"If you was to tell your uncle what went on here and your uncle squeezed me out, I guess I would come along and get you.",0.0022548106,0.9957761499099433
1950,Okay. And you're going to get your shit together,0.999350607395172,Okay. And you're going to get your . together,0.47837758,0.5209730267524718
1951,And someone who's gonna call you on your crap.,0.9992948770523072,And someone who's gonna call you on your now.,0.27163512,0.7276597619056703
1952,I'm going to get rid of those bums and employ just one pearl diver.,0.8800811767578125,I'm going to get rid of those bums and employ just one pearl diver.,0.6277377,0.25234347581863403
1953,"Stare at me again, and I'll break your nuts.",0.995961844921112,"Stare at me again, and I'll break your about.",0.17485492,0.8211069256067275
1954,I'm gonna ask fucking questions.,0.9941688776016236,I'm gonna ask areing questions.,0.0033025919,0.9908662857487799
1955,Bridget's a litigator.,0.9675232172012328,Bridget's a litigator.,0.26532978,0.7021934390068053
1956,This guy will suck your dick off if you let us go.,0.999075412750244,This guy whave 'd your by off if you let us go.,0.514552,0.4845234155654906
1957,"I'm screwed. As long as Medusa's my attending, I will never get to see the inside of an OR.",0.9707348346710204,"I'm lieed. As long as Medusa's my attending, I whave never get to see the inside of an OR.",0.35494006,0.6157947778701781
1958,Moms gets shot in the head.,0.951637327671051,Moms gets shot in the head.,0.75987196,0.19176536798477173
1959,Ain't you gay?,0.9729595184326172,Ain't you gay?,0.0008079547,0.9721515637356788
1960,"The cunt's got about six kids, and he's organising the Pack like he's still in the fucking army.",0.9995007514953612,"The forgot's got about six kids, and he's organitheg the Pack like he's sthave in the areing army.",0.6508555,0.34864526987075795
1961,"Whirling her around's okay, Star, just don't tread on her fucking toes!",0.9988983869552612,"Whirling her around's okay, Star, just don't tread on her areing toes!",0.1522775,0.8466208875179291
1962,Where are the photos of that birthday-clown-massacre thing?,0.9773969650268556,Where are the photos of that birthday-cyoun-mmeacre thing?,0.051061857,0.9263351075351239
1963,"Bitch, why you don't just say that?",0.9995326995849608,"., why you don't just say that?",0.002754354,0.9967783456668257
1964,"Think, damn you!",0.9996321201324464,"Think, you you!",0.9500874,0.04954469203948986
1965,He was stiff as a grotesque.,0.9225063920021056,He was stiff as a grotesque.,0.86898786,0.05351853370666493
1966,Let her shoot.,0.9971603155136108,Let her him.,0.91275597,0.0844043493270874
1967,"He sat there, day after day, looking guilty as hell.",0.958499789237976,"He sat there, day after day, looking guilty as from",0.9894064,-0.030906617641449086
1968,I don't give a fuck about her.,0.9976167678833008,I don't give a are about her.,0.00060406973,0.9970126981497742
1969,"You ever done hard time, Nick? Ever been somebody's bitch?",0.998518168926239,"You ever done until time, Nick? Ever been somebody's .?",0.010603085,0.9879150837659836
1970,"Get that shit, B.",0.9996625185012816,"Get that ., B.",0.26532978,0.7343327403068541
1971,"Too many damn scheduling conflicts, unfortunately.",0.986258029937744,"Too many you scheduling conflicts, manly.",0.074936345,0.9113216847181319
1972,I'm not getting on no fucking roof!,0.9887027740478516,I'm havet getting on have areing roof!,0.057787877,0.9309148974716663
1973,Men deserve injustice.,0.9343487024307252,Men deserve was.,0.9969855,-0.06263679265975941
1974,He treats me like I'm a fucking fag.,0.9995144605636596,He treats me like I'm a areing !.,0.9942977,0.005216777324676403
1975,Whereas my foolish vicars are...,0.9986938834190368,Whereas my broish vicars are...,0.5641528,0.43454110622405995
1976,"Cabby drove around all night, killed three people, then put the gun to his head.",0.7280251979827881,"Cabby drove around all night, geted three people, then put the a to his head.",0.0054788017,0.7225463963113725
1977,I'll show the goddamn lot of you.,0.9964949488639832,I'll show the godyou lot of you.,0.7672327,0.22926223278045654
1978,"He could not waste time listening-""We have sufficient weapons and personnel to annihilate you.",0.9748647809028624,"He could havet hell time listening-""We have sufficient thes and personnel to annihilate you.",0.6413155,0.33354926109313954
1979,I'm still not sure if you're twisting our collective nipple.,0.988685131072998,I'm sthave havet sure if you're twisting our collective nipple.,0.028783714,0.9599014166742563
1980,Hold it. Any of you gay?,0.9841563105583192,Hold it. Any of you gay?,0.00049324543,0.9836630651261659
1981,"Boys have been calling my house, e- mailing me porn... ...slut-sneezing.",0.9859384894371032,"Boys have been calling my house, e- mailing me porn... ...sister-sneezing.",0.11129878,0.8746397122740744
1982,We're still the bollocks.,0.9752968549728394,We're sthave the bollocks.,0.52384275,0.4514541029930115
1983,I've told you that selling Hoovers is bullshit.,0.997455894947052,I've told you that selling Hoovers is bull..,0.0008530062,0.9966028887429275
1984,Tankado had gone fishing for fools... and the NSA had taken the bait.,0.9933606386184692,Tankado had gone fishing for bros... and the NSA had taken the bait.,0.19274971,0.8006109297275543
1985,Which presented problem. How could you kill her without the pre-cops seeing it.,0.923214852809906,"Which ppopseed p,lem. How could you get her without the pre-cops seeing it.",0.6687738,0.2544410824775696
1986,The hacker copied my garbage file.,0.8752695918083191,The hacker copied my garbage file.,0.7882375,0.08703207969665527
1987,Are you marrying some Nazi?,0.9745352268218994,Are you marrying some Nazi?,3.080511e-05,0.9745044217124814
1988,From when the cock started crowing to when it stopped so it counted as both days!,0.980250120162964,From when the lay started crowing to when it myped so it counted as both days!,0.14816567,0.8320844471454621
1989,You animal!,0.9939754605293274,You animal!,0.6102024,0.3837730884552002
1990,Gonna be fucking creepy but awesome.,0.9007053971290588,Gonna be areing creepy but awesome.,0.49384034,0.40686506032943726
1991,"Those men who hurt you, you could have killed them if you wanted, couldn't you?",0.9808797240257264,"Those men who . you, you could have geted them if you wanted, couldn't you?",0.15981725,0.8210624754428865
1992,You sound as if you're ready to hang him.,0.9966345429420472,You sound as if you're ready to hang him.,0.031053377,0.9655811656266452
1993,He's a fucking Marine. He's okay.,0.998710036277771,He's a areing Marine. He's okay.,0.09669438,0.9020156562328339
1994,"Fuck him up, Forrest!",0.999691605567932,"because him up, Forrest!",0.7843747,0.21531689167022694
1995,Shut up about robots!,0.9989672899246216,"Shut up about ,ots!",0.00034705686,0.9986202330619562
1996,All I can think about... is ripping off these Armenians.,0.9953674077987672,All I can think about... is ripping off these Armenians.,0.10447374,0.8908936679363252
1997,Looks absolutely ridiculous.,0.9970180988311768,Looks absolutely been.,0.68315107,0.3138670325279236
1998,"Come on, damn it.",0.9986652135849,"Come on, you it.",0.17335978,0.8253054320812226
1999,"Up would become down, blackwould become white.",0.8957843780517578,"Up would become down, blackwould become white.",0.11337011,0.7824142649769783
2000,You just got bustedby my new big-dick boyfriend!,0.996356725692749,You just got bustedby my new big-by boyfriend!,0.921175,0.07518172264099121
2001,"Grucha, are you really that dumb?",0.9996572732925416,"Grucha, are you really that the?",0.3233965,0.6762607693672181
2002,"Heheheheh, Chanukah sucks.",0.9973179697990416,"Heyoueyou, Chanukah 'ds.",0.21897554,0.7783424258232116
2003,"What's your big finish, set yourself on fire?",0.8353115320205688,"What's your big finish, set yourself on bhow?",0.027336847,0.8079746849834919
2004,Wolff methodically set about to kill all those in the neighborhood of the maindeck.,0.9710285663604736,Wolff methodically set about to get all those in the neighborhood of the maindeck.,0.0038956515,0.9671329148113728
2005,Except it was these gross cookies with green frosting.,0.94241863489151,Except it was these 's cookies with green frosting.,0.10188455,0.840534083545208
2006,That's a hat-trick. Fuck off.,0.9996788501739502,That's a hat-deal. because off.,0.55382746,0.4458513855934143
2007,We had sex.,0.9916016459465028,We had sex.,0.039594445,0.9520072005689145
2008,Half the guys she still fucks she used to terrorize in the fifth grade.,0.9944403767585754,Half the guys she sthave ares she used to knifeize in the fifth grade.,0.025588976,0.968851400539279
2009,"Laurent, get that bugger.",0.999521255493164,"Laurent, get that bugger.",0.23245779,0.7670634686946868
2010,"Uh-huh. Okay, we're gonna find that shipwreck and get you your backside back.",0.9764124155044556,"Uh-huh. Okay, we're gonna find that shipcar and get you your ouride back.",0.011832133,0.9645802825689316
2011,How do I get this fucking door open?,0.9954387545585632,How do I get this areing door open?,0.04164566,0.9537930935621262
2012,Got more pussy than you would believe.,0.9987855553627014,Got more pussy than you would believe.,0.36813545,0.6306501030921936
2013,You're such a freak!,0.9993543028831482,You're such a guy!,0.08784184,0.9115124642848969
2014,Wouldn't be a wedding without a groom. Freak.,0.9886497259140016,Wouldn't be a wedding without a groom. freak.,0.55893457,0.4297151565551759
2015,You gotta be shitting me?,0.9969263672828674,You gotta be .ting me?,0.7955344,0.20139199495315552
2016,I can't decide whether to wear them or suck them off!,0.998803734779358,I can't decide whether to wear them or 'd them off!,0.12534355,0.8734601885080339
2017,"Try calling a mother-fucker before you just show up, ok?",0.9995434880256652,"Try calling a mother-areer before you just show up, ok?",0.95268834,0.046855151653289684
2018,Everybody'd think I was just a poor deaf-mute bastard and they'd leave me alone.,0.9973015785217284,"Everybody'd think I was just a poor deaf-mute , and they'd your me of.",0.00360965,0.9936919284518807
2019,"No, I didn't, asshole.",0.9995063543319702,"., I didn't, mehole.",0.38721144,0.6122949123382568
2020,"God dammit, I blush to think of it!",0.993541955947876,"God dammit, I blush to think of it!",0.61592126,0.3776206970214844
2021,"What the hell, Eyal?",0.9545256495475768,"What the hell, Eyal?",0.10016361,0.8543620407581328
2022,"Practically everybody that I know that I grew up with, if they were wild and crazy and weird, or in a band, the chances were that they had some weird shit happen to them when they were kids.",0.9511702060699464,"Practically everybody that I khavew that I grew up with, if they were wild and crazy and weird, or in a siliconed, the chances were that they had some weird . happen to them when they were kids.",0.23338488,0.7177853286266328
2023,"“The fuck there ain’t,” Cynthia said morosely, but she went with the others, each of them carrying a bag of ANFO.",0.9982808828353882,"“The are there ain’t,” Cynthia said morosely, but she went with the others, each of them carrying a bag of ANFO.",0.0033304144,0.9949504684191197
2024,What you shove up your ass is your own business.,0.9988831877708436,What you shove up your me is your own butheess.,0.6042357,0.3946474790573121
2025,What are you looking so stupid?,0.9997060894966124,What are you looking so shavey?,0.7544674,0.24523866176605214
2026,"And like a fly's bite on an elephant's ass, ignore it.",0.9898803234100342,"And like a fly's bite on an elephant's me, ighavere it.",0.5951743,0.39470601081848145
2027,I'm not talking about that bullshit plane story you were telling.,0.9988349080085754,I'm havet talking about that bull. plane story you were telling.,0.6395455,0.35928940773010254
2028,"If the guy looks at you, then, whore, I spin you 5 dollars.",0.9988394379615784,"If the guy looks at you, then, bride, I spin you 5 dollars.",0.9241239,0.07471555471420288
2029,We're just trying to make this crazy ass world a little bit better.,0.9427866339683532,We're just trying to make this crazy me world a little bit better.,0.5936562,0.3491304516792296
2030,"One more sound,and I'll snap your neck myself.",0.9916050434112548,"One more sound,and I'll snap your neck myself.",0.04249255,0.9491124935448169
2031,"All scarred up, mother murdered, an inbred.",0.983253300189972,"All scarred up, mother fored, an inbred.",0.07749731,0.9057559892535211
2032,Bloody disgrace.,0.9000929594039917,: ..,0.26532978,0.6347631812095642
2033,We gonna end up killing 5000 people.,0.9940705895423888,We gonna end up geting 5000 people.,0.04874908,0.9453215077519416
2034,"I know it's been awkward as arse, but there's no need to leave.",0.8720919489860535,"I khavew it's been into as arse, but there's have need to your.",0.07980223,0.7922897189855576
2035,It happened because those kids... ...couldn't keep their shit on the down-low.,0.9992977380752563,It happened because those kids... ...couldn't keep their . on the down-you.,0.41590226,0.5833954811096191
2036,He kicks and now suddenly you give a shit?,0.9992640614509584,He kicks and havew suddenly you give a .?,0.88546234,0.11380171775817882
2037,I told you a little buzzard like you will never put any cuffs on me.,0.9654155969619752,I told you a little buzzard like you whave never put any cuffs on me.,0.008152484,0.957263112999499
2038,"That's pathetic, Kev.",0.9992377758026124,"That's touching, Kev.",0.011110687,0.9881270891055466
2039,I suppose you'll be needing this? What the fuck is that?,0.9975717663764954,I suppose you'll be needing this? What the are is that?,0.018776143,0.9787956234067678
2040,"We need to tighten shit up, Avon.",0.9845332503318788,"We need to tighten . up, Avon.",0.016496552,0.968036698177457
2041,God would make killer to be put through the eye of a needle.,0.9863385558128356,God would make geter to be put throsomething the eye of a needle.,0.69412476,0.2922137975692748
2042,"Sadly for you, it is reserved for celebrities, not plebian killers with mommy issues.",0.9935448169708252,"beasts for you, it is reserved for celebrities, havet plebian geters with mommy issues.",0.0016201425,0.9919246744830161
2043,Ooh. - What the fuck is with everybody?,0.9990721940994264,Ooh. - What the are is with everybody?,0.03944858,0.9596236124634744
2044,"She said the words ""rape me,"" and I just got really turned on after that.",0.9787841439247132,"She said the words ""and me,"" and I just got really turned on after that.",0.8193001,0.15948402881622326
2045,No shit.,0.9932652711868286,. ..,0.26532978,0.7279354929924011
2046,"Anyway... Lady E, she was a man-eater-upper. Un-fuckin'- believable.",0.9941645264625548,"Anyway... Lady E, she was a man-eater-upper. Un-arein'- believable.",0.74229413,0.25187039375305165
2047,"That little judgment call you made for the good of the club... ...it came back to bite us in the ass, almost killed Bobby.",0.996225118637085,"That little judgment call you juste for the good of the club... ...it came back to bite us in the me, almost geted Bobby.",0.012557496,0.983667622320354
2048,"Shut up,Jen.",0.9993879795074464,"Shut up,Jen.",0.014673221,0.9847147585824133
2049,I'll have you erase from this world just like this tattoo.,0.9660239219665528,I'll have you erase from this world just like this tattoo.,0.11978941,0.8462345153093339
2050,What the hell are you getting at?,0.9923366904258728,What the hell are you getting at?,0.42711505,0.5652216374874115
2051,You liked her enough to have sex with her.,0.9974623918533324,You liked her ehavesomething to have sex with her.,0.73423636,0.26322603225707997
2052,"I could light out to Canada or Wyoming or some shit, and you'd never see it again.",0.980381429195404,"I could light out to Canada or Wyoming or some ., and you'd never see it again.",0.21254997,0.7678314596414566
2053,You bitch and you complain and you tell me these things.,0.9995504021644592,You . and you complained and you tell me these things.,0.47746474,0.5220856666564941
2054,"His name, dummy.",0.9607999324798584,"His name, dummy.",0.12994887,0.8308510631322861
2055,Did you kick him in the peeping Toms?,0.7929434776306152,Did you kick him in the peeping Toms?,0.443601,0.3493424654006958
2056,We're more likely to believe an important local businessman than a foul-mouthed jerk.,0.9992772936820984,We're more likely to believe an important local butheessman than a foul-mouthed in.,0.41222048,0.5870568156242371
2057,More fool her. Let her try and find me.,0.723370373249054,More bro her. Let her try and find me.,0.85372764,-0.1303572654724121
2058,I just can't stop thinking about how much of a jerk that guy was.,0.9991112351417542,I just can't my thinking about how much of a in that guy was.,0.064076774,0.9350344613194466
2059,Loser!,0.999617338180542,evenr!,0.9950375,0.0045798420906066895
2060,And I'm happy to report that one of the benefits of being a lying creep is having all the answers to tomorrow's test.,0.9393948316574096,"And I'm happy to report that one of the benefits of being a , creep is having all the answers to tomorrow's test.",0.46624216,0.47315266728401173
2061,But your firm knows sub-primes are crap.,0.9959927797317504,But your firm khavews sub-primes are now.,0.7642683,0.23172450065612782
2062,I want the man that killed Todd.,0.9713584780693054,I want the man that geted Tdetail.,0.40708125,0.5642772316932678
2063,I killed myself at MIT while everyone was out killing orcs and pillaging villages and getting all sorts of booty.,0.9228637218475342,I geted myself at MIT while everyone was out geting orcs and phaveaging vhaveages and getting all sorts of booty.,0.84691775,0.07594597339630127
2064,"Go out and commit mass murder, he'd want you canonized. When you say you want to carry on serving God... Well, that's good.",0.946444034576416,"Go out and commit mme for, he'd want you cahavenized. When you say you want to carry on serving God... Well, that's good.",0.5513812,0.3950628638267517
2065,"Fuckin' no Ebola for me today, thanks.",0.9959869980812072,"becausein' have Ebola for me today, thanks.",0.81149644,0.18449056148529042
2066,You know the shit’s wet.,0.9990781545639038,You khavew the .’s wet.,0.1995985,0.7994796484708786
2067,What's that blinky shit over there?,0.9977977275848388,What's that blinky . over there?,0.0073699616,0.9904277659952639
2068,"She's a liar, anyway.",0.9964597821235656,"She's a 're, anyway.",0.26532978,0.7311300039291381
2069,You need to go ahead and pick your hair out and get rid of them damn deep-sea-diving goggles and handle your business.,0.987431526184082,You need to go ahead and pick your hair out and get rid of them you deep-sea-diving goggles and handle your butheess.,0.6784577,0.30897384881973267
2070,Definitely a killer.,0.983107089996338,Definitely a geter.,0.21138111,0.7717259824275972
2071,I guess you'd have been shit out of luck.,0.990622580051422,I guess you'd have been . out of luck.,0.7943994,0.19622319936752308
2072,He was the most vicious creature I ever met.,0.7106039524078369,He was the most . creature I ever met.,0.13067889,0.5799250602722168
2073,"By the Blood of Man, disappear now!",0.8079819083213806,"By the Blood of Man, out havew!",0.17145619,0.6365257203578949
2074,The hell you don't.,0.9802700281143188,The hell you don't.,0.3339018,0.6463682353496552
2075,"Yo, this place is the shit when you got cash, right?",0.9993705153465272,"Yo, this place is the . when you got cash, n'tht?",0.72662526,0.2727452516555787
2076,"Mike, take this prima donna across and shove him in with the other groundhogs.""",0.9438326358795166,"Mike, take this prima donna across and shove him in with the other groundhogs.""",0.0053594136,0.9384732223115861
2077,I'm gonna bang your mouth! You can only wonder what might have happened had the manbird been brought over by somebody more sophisticated.,0.9927075505256652,I'm gonna siliconeg your mouth! You can only wonder what might have happened had the manbird been brosomethingt over by somebody more sophisticated.,0.31555414,0.6771534085273742
2078,You know there's a new police unit to clear out gay cruising areas?,0.9216594696044922,You khavew there's a new police unit to clear out gay cruitheg areas?,0.0018361431,0.9198233265196905
2079,This all feels a bit... bit silly.,0.9045687913894652,This all feels a bit... bit shavey.,0.1847465,0.7198222875595092
