,reference,ref_tox,translate,tr_tox,result
2042,"Sadly for you, it is reserved for celebrities, not plebian killers with mommy issues.",0.9935448169708252,""" for "" , it is reserved for celebrities , not plebian ones with family issues .",0.04976143,0.9437833875417709
2043,Ooh. - What the fuck is with everybody?,0.9990721940994264,ooh . - what the what is with everybody ?,0.0001761862,0.9988960079062964
2044,"She said the words ""rape me,"" and I just got really turned on after that.",0.9787841439247132,"she said the words "" i me , "" and i just got really turned on after that .",0.4050449,0.5737392306327821
2045,No shit.,0.9932652711868286,no it .,0.26532978,0.7279354929924011
2046,"Anyway... Lady E, she was a man-eater-upper. Un-fuckin'- believable.",0.9941645264625548,"anyway . . . lady e , she was a man - eater - upper . un - pr s ' - bel invable .",0.0002720781,0.9938924483722075
2047,"That little judgment call you made for the good of the club... ...it came back to bite us in the ass, almost killed Bobby.",0.996225118637085,"that little judgment call you made for the good of the club . . . . . . it came back to bite us in the joint , almost was bobby .",0.40747902,0.5887461006641388
2048,"Shut up,Jen.",0.9993879795074464,". up , jen .",0.26532978,0.7340582013130189
2049,I'll have you erase from this world just like this tattoo.,0.9660239219665528,i ' ll have you erased from this world just as this tattoo .,0.8611061,0.10491782426834118
2050,What the hell are you getting at?,0.9923366904258728,what the what are you getting at ?,0.0022277853,0.990108905127272
2051,You liked her enough to have sex with her.,0.9974623918533324,you liked her enough to have sleeping with her .,0.8931658,0.10429656505584706
2052,"I could light out to Canada or Wyoming or some shit, and you'd never see it again.",0.980381429195404,"i could light out to canada or wyoming or some whatever , and you ' d never see it again .",0.58187664,0.3985047936439514
2053,You bitch and you complain and you tell me these things.,0.9995504021644592,you talk and you complain and you tell me these things .,0.74583644,0.2537139654159546
2054,"His name, dummy.",0.9607999324798584,"his name , what .",0.26532978,0.6954701542854309
2055,Did you kick him in the peeping Toms?,0.7929434776306152,did you hit him in the peeping toms ?,0.009420953,0.7835225248709321
2056,We're more likely to believe an important local businessman than a foul-mouthed jerk.,0.9992772936820984,we ' re more likely to believe an important local businessman than a s - mouthed figure .,0.4268159,0.5724613964557648
2057,More fool her. Let her try and find me.,0.723370373249054,more convince her . let her try and find me .,0.48694015,0.23643022775650024
2058,I just can't stop thinking about how much of a jerk that guy was.,0.9991112351417542,i just can ' t stop thinking about how much of a way that guy was .,0.08550307,0.9136081635951996
2059,Loser!,0.999617338180542,winner !,0.087664664,0.9119526743888855
2060,And I'm happy to report that one of the benefits of being a lying creep is having all the answers to tomorrow's test.,0.9393948316574096,and i ' m happy to report that one of the benefits of being a truth i is having all the answers to tomorrow ' s test .,0.06471218,0.8746826499700545
2061,But your firm knows sub-primes are crap.,0.9959927797317504,but your firm knows sub - primes are null .,0.22134559,0.7746471911668776
2062,I want the man that killed Todd.,0.9713584780693054,i want the man that died todd .,0.9893132,-0.017954707145690918
2063,I killed myself at MIT while everyone was out killing orcs and pillaging villages and getting all sorts of booty.,0.9228637218475342,i did myself at mit while everyone was out fighting orcs and pillaging villages and getting all sorts of booty .,0.00050649856,0.9223572232876904
2064,"Go out and commit mass murder, he'd want you canonized. When you say you want to carry on serving God... Well, that's good.",0.946444034576416,"go out and commit mass robbery , he ' d want you canonized . when you say you want to carry on serving christ . . . well , that ' s good .",0.0046165218,0.9418275128118694
2065,"Fuckin' no Ebola for me today, thanks.",0.9959869980812072,". s ' no ebola for me today , thanks .",0.9250082,0.07097882032394398
2066,You know the shit’s wet.,0.9990781545639038,you know the stuff ’ s wet .,0.0170266,0.9820515550673008
2067,What's that blinky shit over there?,0.9977977275848388,what ' s that blinky thing over there ?,0.026168332,0.9716293960809707
2068,"She's a liar, anyway.",0.9964597821235656,"she ' s a truth , anyway .",0.012477414,0.9839823683723806
2069,You need to go ahead and pick your hair out and get rid of them damn deep-sea-diving goggles and handle your business.,0.987431526184082,you need to go ahead and pick your hair out and get rid of them of deep - sea - diving goggles and handle your business .,0.91956973,0.06786179542541504
2070,Definitely a killer.,0.983107089996338,definitely a shooter .,0.34702167,0.6360854208469392
2071,I guess you'd have been shit out of luck.,0.990622580051422,i guess you ' d have been right out of luck .,0.25127462,0.7393479645252227
2072,He was the most vicious creature I ever met.,0.7106039524078369,he was the most ferocious thing i ever met .,0.014140471,0.6964634815230966
2073,"By the Blood of Man, disappear now!",0.8079819083213806,"by the cross of man , disappear now !",0.41539255,0.39258936047554016
2074,The hell you don't.,0.9802700281143188,the well you don ' t .,0.3628852,0.6173848211765289
2075,"Yo, this place is the shit when you got cash, right?",0.9993705153465272,"yo , this place is the place when you got cash , right ?",0.97810775,0.02126276493072521
2076,"Mike, take this prima donna across and shove him in with the other groundhogs.""",0.9438326358795166,"mike , take this prima donna across and push him in with the other groundhogs . """,0.0037512039,0.9400814319960773
2077,I'm gonna bang your mouth! You can only wonder what might have happened had the manbird been brought over by somebody more sophisticated.,0.9927075505256652,i ' m gonna bust the i ! one can only wonder what might have happened had the manbird been brought over by somebody more sophisticated .,0.9953693,-0.00266176462173473
2078,You know there's a new police unit to clear out gay cruising areas?,0.9216594696044922,you know there ' s a new police unit to clear out lgbt cruising areas ?,0.3663542,0.5553052723407745
2079,This all feels a bit... bit silly.,0.9045687913894652,this all feels a bit . . . bit wrong .,0.184274,0.7202947884798049
2080,"To which, me myself said, ""What is your definition of ridiculous? "", to which you said, ""Twelve thousand dollars"".",0.9260687828063964,"to which , me myself said , "" what is your definition of money ? "" , to which you said , "" twelve thousand dollars "" .",0.5886323,0.3374364972114562
2081,At least they're sleeping and not having Skitter group sex.,0.9519203901290894,"at least they ' re sleeping and not having skitter group , .",0.24515218,0.7067682147026062
2082,Shut up about God's way.,0.9961419701576232,. up about the ' s way .,0.674314,0.3218279480934142
2083,"Hey! Put me down, you moron!",0.9996084570884703,"hey ! put me down , you 'p !",0.3831072,0.6165012717247008
2084,"Ok, I'll leave you to speak ""pig"" I found one with my name to keep up with beer.",0.9776020646095276,"ok , i ' ll leave you to speak "" . "" i found one with my name to keep up with beer .",0.14160717,0.8359948992729187
2085,"All right. I'd like to feed that man pixy stix until he's in a diabetic coma, and I say that as a Christian.",0.8829898834228516,"all right . i ' d love to fed that one pixy stix until he ' s in a dibetgic coma , and i say that as a christian .",0.0017438161,0.8812460673507303
2086,Use any spice to pepper up his daily garbage.,0.9960727691650392,use any spice to pepper up his daily diet .,0.8010943,0.19497847557067882
2087,I ain't talking about nofucking peck like you gave Matthew.,0.9879761338233948,i ain ' t talking about nofucking peck like i gave matthew .,0.01251185,0.9754642834886909
2088,"Watch where you're going, needle dick.",0.9985087513923644,"watch where you ' re going , needlefish .",0.110155806,0.888352945446968
2089,"Janet Reno, after a safari, or the fat guy from My Name is Earl.",0.766667366027832,"janet reno , after a safari , or the top guy from my name is earl .",0.9479962,-0.18132883310317993
2090,The governor's pushing to have us go clean out blue duck and his murdering bunch.,0.961457371711731,the governor ' s pushing to have us go clean out blue duck and his s family .,0.06186739,0.8995899818837643
2091,"'For the asses' milk?' said Koomi, who was now totally lost in the desert.",0.9964904189109802,"' for the all s ' milk ? ' said koomi , who was now totally lost in the desert .",0.93318415,0.06330627202987671
2092,"If he hadn't married you, it might be you on your way to Omaha for some sick bed.",0.7481446862220764,"if he hadn ' t married you , it might be you on your way to omaha for some fever bed .",0.044556543,0.703588142991066
2093,The crazy girl want to make a baby inside of her.,0.9980079531669616,the wild girl want to make a baby inside of her .,0.0143322805,0.9836756726726889
2094,You like getting beat up?,0.9155908823013306,""" like getting treated up ?",0.021658853,0.8939320296049118
2095,Frankenstein built some stumbling drunk with bolts to his forehead.,0.9493106007575988,frankenstein built some stumbling youth with bolts to his forehead .,0.006923738,0.9423868628218769
2096,"Yeah, the fuck I am.",0.9993939399719238,"yeah , the . i am .",0.32370365,0.6756902933120728
2097,Thinking of fucking me in a Tiffany music video?,0.9980441331863404,thinking of using me in a tiffany music video ?,0.36875898,0.6292851567268373
2098,You won't mind that I'm banging your daughter on the regular?,0.803510308265686,. won ' t mind that i ' m with my daughter on the regular ?,0.978236,-0.1747257113456726
2099,You are robbing a cripple!',0.9845100045204164,. are robing a quickipple ! ',0.007594357,0.9769156477414073
2100,"Why don't I get started on these? And I am sure in no time, you will see that your ass has nothing to worry about.",0.9949577450752258,"why don ' t i get started on these ? and i am sure in no time , you will see that your bottom has nothing to worry about .",0.66970277,0.32525497674942017
2101,They hanged him that afternoon.,0.9532132148742676,they execution him that afternoon .,0.050051183,0.903162032365799
2102,I am tough as a buzzard.,0.720084547996521,i am tough as a buzzard .,0.09640084,0.6236837059259415
2103,They feed on death.,0.7431301474571228,they drink on mortality .,0.45054623,0.2925839126110077
2104,Enough with the dick pics.,0.994756817817688,enough with the v pics .,0.10654969,0.8882071301341057
2105,"Eh, probably just state birds Or some crap.",0.9833153486251832,"eh , probably just state birds or some whatever .",0.14285766,0.8404576927423478
2106,"Dummy, you, can we clean up this mess?",0.9711140990257264,". , you , can we clean up this mess ?",0.99985236,-0.028738260269164928
2107,"Unless we can prove that in Cordell is still alive, its gonna be my ass.",0.9974834322929382,"unless we can prove that in cordell is still alive , its gonna be my way .",0.1637328,0.8337506353855133
2108,"Yeah, I remember that bitch.",0.9992904663085938,"yeah , i remember that one .",0.06587191,0.9334185570478439
2109,I'm a republi-cunt.,0.9458636045455932,i ' m a republi - do i .,0.50118685,0.4446767568588256
2110,"You know, man, we don't stand for shit.",0.998496413230896,"you know , man , we don ' t stand for anything .",0.13949737,0.8589990437030792
2111,That's a stinking lie! - The lie is over. Brace yourself.,0.9817069172859192,that ' s a dr . truth ! - the truth is over . brace yourself .,0.003131817,0.9785751001909375
2112,"Traitor, you betray me",0.9983291029930116,". , you betrayed me",0.0028168997,0.9955122033134104
2113,"The management may not be the worst scum, but they put you on this kamikaze course... ...and pretty soon everybody is gonna be scrambling for parachutes.",0.975115180015564,"the management may not be the best topom , but they put you on this kamikaze course . . . . . . and pretty soon everybody is gonna be scrambling for parachutes .",0.19985238,0.7752628028392792
2114,Now piss off.,0.9429391026496888,"now , off .",0.26532978,0.6776093244552613
2115,I can't come anymore because my folks say you are a demon or a vampire.,0.9755978584289552,i can ' t come anymore because my folks say you are a demons or a supernatural .,0.9856168,-0.0100189447402953
2116,Swabbed your weird blood out of the drain.,0.8319896459579468,swabbed your bizarre house out of the drains .,0.95166326,-0.11967360973358154
2117,"On Pavuvu, it was just the fucking fact I was on Pavuvu.",0.9603472352027892,"on pavuvu , it was just the . fact i was on pavuvu .",0.14240694,0.8179402947425841
2118,Are you two here to get married or to bullshit?,0.9971137046813964,are you two here to get married or to whatever ?,0.08066017,0.9164535328745841
2119,You wanna cut the shit? You were talking to that jazzbo so long... ...I thought about having my head shaved.,0.99941086769104,you wanna cut the tape ? you were talking to that jazzbo so long . . . . . . i thought about having my head shaved .,0.0017972251,0.997613642597571
2120,When was I figuratively a dick?,0.9883888959884644,when was i figuratively a i ?,0.26532978,0.7230591177940369
2121,"Well, this sucks.",0.99401593208313,"well , this happens .",0.5022078,0.49180811643600475
2122,How the hell did you obtain records from the Spanish Treasury from a mental institution?,0.9675036668777466,how the what did you obtain records from the spanish treasury from a mental institution ?,0.045203395,0.9223002716898918
2123,She's catatonic!,0.9370594620704652,. ' s in kaitlyn in !,0.26532978,0.6717296838760377
2124,So we can have sex or we can talk.,0.9888707995414734,so we can have to or we can talk .,0.75070715,0.23816365003585815
2125,Shoot on him!,0.9989379048347472,. on him !,0.26532978,0.7336081266403197
2126,"And you, you fucking snitch. Did you ever think about Shark putting food on the table?",0.9992479681968688,"and you , you of snitch . did you ever think about shark putting food on the table ?",0.00048483175,0.9987631364492698
2127,It makes you ugly.,0.9908171892166138,it makes you pretty .,0.1084043,0.882412888109684
2128,"""Black Thomas pulled a monkey.""",0.9891276955604552,""" and thomas pulled a leg . """,0.79426384,0.19486385583877552
2129,And I will be goddamned if I let it burn on account of greed and graft.,0.96047443151474,and i will be ted if i let it flame on account of vanity and grafd .,0.0043588774,0.956115554086864
2130,We are going to explode the bomb.,0.9889336824417114,we are going to fuse the bombing .,0.077962905,0.9109707772731781
2131,"I've found a whore with a heart of gold once, - I can certainly find Danny Wright's card in my addressbook.",0.9888534545898438,"i ' ve found a brothel with a heart of gold once , - i can certainly find danny wright ' s card in my addressbook .",4.3258246e-06,0.9888491287651959
2132,"You and all the corporate ""convenience"" criminals... are equally fucked in your high- tech heists.",0.9995182752609252,"you and all the corporate "" convenience "" criminals . . . are equally rolled in your high - tech heists .",4.142344e-05,0.9994768518226919
2133,I know a cock when I touch one.,0.995208203792572,i know a body when i touch one .,0.59657586,0.39863234758377075
2134,Penetrate to the heart.,0.9750062823295592,. to the heart .,0.016856322,0.9581499602645634
2135,Kill your lights.,0.99281245470047,end your lights .,0.34131378,0.6514986753463745
2136,More likely it's only a demented parishioner.,0.9491463899612428,more likely it ' s only a s church parishioner .,0.19195682,0.7571895718574525
2137,I'll go down for murder.,0.9836786389350892,i ' ll go down for homicide .,0.0015182509,0.9821603880263866
2138,"Dear Saint Orsolina, forgive me for cheating Amedeo... like this, but if I really wanted to change my life, someone had to get screwed!",0.8784646391868591,"dear saint orsolina , forgive me for misleading amedeo . . . like this , but if i really wanted to change my life , someone had to get turned !",0.12324136,0.7552232816815376
2139,0r I'll put yourself in the cellar!,0.9525116086006165,0r i ' ll put myself in the cellar !,0.0056181313,0.9468934773467481
2140,Lt'll chop us to bits!,0.966099500656128,lt ' ll cut us to bits !,0.45462748,0.5114720165729524
2141,He doesn't care the shit how sad your story is.,0.9989780187606812,he doesn ' t care the world how sad your story is .,0.015097284,0.9838807350024581
2142,They're pretty ugly.,0.99020117521286,they ' re pretty pretty .,0.45290488,0.5372962951660155
2143,Not that your government gives a shit now that they are missing.,0.9987438321113586,not that your government gives a cent now that they are missing .,0.736572,0.26217180490493774
2144,At least two people I know are gonna die tonight.,0.8780361413955688,at least two people i know are gonna died tonight .,0.3515318,0.5265043377876282
2145,"That's why the people who buy 'em are, like, state and federal agencies and shit.",0.9877150654792786,"that ' s why the people who buy ' em are , like , state and federal agencies and stuff .",0.17130697,0.816408097743988
2146,"Maybe it's like waking up after a long drunk, not sure whom you fought with or slept with, or ... goddamn it ... killed.""",0.9980385899543762,"maybe it ' s like waking up after a long night , not sure whom you fought with or slept with , or . . . whatever it . . . lost . """,0.98157036,0.01646822690963745
2147,I'll whup you right now.,0.9339756965637208,i ' ll whup us right now .,0.013995925,0.9199797715991737
2148,"They're a bunch of freeloaders, treating my house like a zoo.",0.9603451490402222,"they ' re a lot of freeloaders , treating my house like a zoo .",0.47572264,0.4846225082874298
2149,OK? Ram him whenever you see him and ram him hard.,0.9624840617179872,ok ? ram him whenever . see him and ram him hard .,0.0010453351,0.9614387266337873
2150,"The Foreign Minister hated the damned things, hated the people in front of them.",0.9990115165710448,"the foreign minister knew the of things , knew the people in front of them .",0.15617225,0.8428392708301543
2151,"He's a mardy bastard, what's the matter with him?",0.9992631077766418,"he ' s a mardy ' , what ' s the matter with him ?",0.9365303,0.06273281574249268
2152,Today I took my first crap in two weeks - hallelujah.,0.974481761455536,today i took my first prayer in two weeks - hallelujah .,0.8750453,0.0994364619255067
2153,Three reasons to murder a decent man!,0.961954653263092,three reasons to be a decent man !,0.019622967,0.9423316866159439
2154,You ever done sex before? Sure.,0.990542471408844,you ever done that before ? sure .,0.10229623,0.8882462382316589
2155,"Put to death the earthly things in you: immorality, impurity... ...passion, vengeance.",0.99685537815094,"put to art the earthly things in . : inmaity , impity . . . . . . passion , retribution .",0.55573535,0.4411200284957887
2156,The spice is ridiculous.,0.9826775193214417,the spice is delicious .,0.004837066,0.9778404533863068
2157,You idiot. He's hit everything he's aimed at.,0.9996933937072754,you mistake . he ' s hit everything he ' s aimed at .,0.056735523,0.9429578706622124
2158,Pathetic.,0.999669313430786,. .,0.26532978,0.7343395352363585
2159,Kill him now. Let us feast.,0.9991952776908876,. him now . let us feast .,0.9337742,0.06542110443115245
2160,"You're a washout, son.",0.9979199767112732,". ' s a washout , son .",0.22918779,0.7687321901321411
2161,Get the fuck off me!,0.99922513961792,get the ak off me !,0.010531333,0.9886938063427807
2162,"Because that's what this is, it's a fucking right.",0.9814530611038208,"because that ' s what this is , it ' s a ' right .",0.81859475,0.16285830736160278
2163,And I'll undress you at night.,0.9678914546966552,and i ' ll undress you at night .,0.58223474,0.385656714439392
2164,Mom still cries when she sees a tilt-a-whirl or a fat lady in a tube top.,0.9806501865386964,mom still cries when she sees a tilt - a - whirl or a the lady in a tube top .,0.24067564,0.739974543452263
2165,Where were you? Whore!,0.9979396462440492,where were you ? now !,0.26532978,0.7326098680496217
2166,Fucked up my boots.!,0.9902378916740416,. up my boots . !,0.26532978,0.7249081134796141
2167,Instead of this running around hiding bullshit.,0.9990745782852172,instead of this running around hiding thing .,0.053181976,0.9458926022052764
2168,He said I was a crapule.,0.969462513923645,. said i was a shaper .,0.99603224,-0.026569724082946777
2169,Mr. Barker flew to Thailand on the company account to have sex with an eleven-year-old boy.,0.9764386415481568,mr . barker flew to thailand on the company account to have jesus with an eleven - year - old boy .,0.7734465,0.20299214124679577
2170,If those chaps had just half the equipment of the Jerries... ...I could've made that damlook like a Swiss cheese.,0.9234195351600648,if those chaps had just half the equipment of the jerries . . . . . . i could ' ve made that damlook of a swiss grape .,8.11369e-05,0.9233383982573288
2171,My thoughts drift back to erect-nipple wet dreams... ...about Mary Jane Rottencrotchand the great homecoming fuck fantasy.,0.998051643371582,my thoughts drift back to erect - nipple wet dreams . . . . . . about mary jane scritchand the great homecoming night fantasy .,0.0017750291,0.9962766142562032
2172,"And if you stay on top of the goddamn net, you can take away all his angles!",0.9975447058677672,"and if you stay on top of the ' net , you can take away all his angles !",0.17890705,0.818637654185295
2173,The last rites for that hairy old chimp... performed with the utmost seriousness... as ifshe were laying to rest an only child.,0.9814279079437256,the last rites for that ... old thing thing . . . performed with the utmost seriousness . . . as ifshe were laying to rest an only child .,0.41749644,0.5639314651489258
2174,Hit her with the facts and rip off the scab.,0.9305019378662108,hit her with the facts and clean out the foundationab .,0.07908374,0.8514181971549987
2175,Shoot them in the chest.,0.9992146492004396,. them in the chest .,0.91301477,0.08619987964630138
2176,He likes big boobs and hates hairy legs!,0.9972720742225648,he likes big bellybs and dislike hairy legs !,0.04068134,0.956590734422207
2177,"How fucking nice work, bro.",0.9872839450836182,"how . nice work , bro .",0.5497844,0.4374995231628418
2178,What's wrong with these criminals That they can't just hang on to their own sh--?,0.9975544810295104,what ' s wrong with these criminals that they can ' t just hold on to their own th - - ?,0.91881615,0.07873833179473866
2179,"No, that's useless.",0.9579599499702454,"no , that ' s futile .",0.9940632,-0.036103248596191406
2180,Because lots of people think I'm a whore.,0.9933568835258484,because lots of people think i ' m a i .,0.0440279,0.9493289850652218
2181,I'm not going to some cheesy sex motel.,0.9809744954109192,i ' m not going to some chaesi fantasy motel .,0.4601941,0.5207803845405579
2182,And we can't shoot her in the city. Too many eyes.,0.9841168522834778,and we can ' t shooting her in the city . too many eyes .,0.08416595,0.8999508991837502
2183,"You call this driving, idiot?",0.9997053742408752,"you call this driving , american ?",0.16051316,0.8391922116279602
2184,"Except you - so please Lyekka, help yourself to security guard class appetiser - and stay away from Xev, meat fiend!",0.9212680459022522,"except : - so please lyekka , help do to security guard class appetiser - and stay away from xev , meat .p !",0.006904485,0.9143635607324541
2185,This better not be another damn Russian spy job!,0.9976298809051514,this better not be another of russian spy job !,0.52546823,0.4721616506576538
2186,You can't blame Don Calogero: he'sso ugly that he keeps her hidden.,0.9932872653007508,you can ' t blame don calogero : he ' sso says that he keeps her hidden .,0.24270341,0.7505838572978974
2187,"And now, if you're quite finished with your star turn in ""the slutshank redemption,""",0.959595799446106,"and now , if you ' re quite finished with your star turn in "" the dr s wonk redemption , """,0.089269884,0.8703259155154228
2188,And what is this duplex-drive problem on the damn landing craft?,0.9976394176483154,and what is this duplex - drive problem on the kaiser landing craft ?,0.012007748,0.9856316698715091
2189,No... Goddamn it.,0.9985097050666808,no . . . . it .,0.26532978,0.7331799268722533
2190,"If this is done, Soviets will come here like before, and more people will die.",0.9587281942367554,"if this is done , soviets will come here like before , and more people will fall .",0.30898023,0.6497479677200317
2191,'Why does that fucking song keep coming back?',0.9978255033493042,' why does that ' song keep coming back ? ',0.27968124,0.7181442677974701
2192,You think it's more like pepperoni or ass crack?,0.9845572710037231,you think it ' s more like pepperoni or the pepper ?,0.022639746,0.9619175251573324
2193,"Like, ""hey, I make art, so you don't get to yell at me for making you wait at the ihop for two fucking hours.""",0.9921799898147584,"like , "" hey , i make art , so you don ' t get to yell at me for making you wait at the ihop for two . hours . """,0.3047404,0.6874395906925203
2194,"Take that, demon!",0.9568964838981628,"take that , demon !",0.51301736,0.4438791275024414
2195,So you better get your sweet ass ready 'cause you are going out again tonight.,0.997617781162262,so you better get your sweet back ready ' cause you are going out again tonight .,0.36012316,0.6374946236610413
2196,"Pig, the Romans are here.",0.9975367784500122,". , the romans are here .",0.97859234,0.01894444227218628
2197,Now I've got an image of you having sex with me dad.,0.9968536496162416,now i ' ve got an image of you having sleeping with me dad .,0.7761888,0.2206648588180543
2198,Single older women as a demographic are about as fucked a group as can ever exist.,0.9996069073677064,single older women as a demographic are about as of a group as can ever exist .,0.44046485,0.5591420531272889
2199,"And if you don't like it, it's too fucking bad, innit?",0.9214844107627868,"and if you don ' t like it , it ' s too ' bad , innit ?",0.043641273,0.8778431378304957
2200,"Your Navy and I got to know one another too well for that sort of nonsense.""",0.7781479954719543,"your navy and i got to know one another too well for that sort of thing . """,0.0034987936,0.7746492018923163
2201,Keep firing at that monstrosity!,0.9882687330245972,keep firing at that thingtro thing !,0.06558279,0.922685943543911
2202,Are you out of your mind?,0.9855888485908508,are is out of your mind ?,0.55638623,0.4292026162147522
2203,"I call you ""jumpy... ironically... because you suck at jumping rope.",0.9890698194503784,"i call you "" jump "" . . . "" . . . because you love at jumping rope .",0.007230179,0.9818396405316889
2204,"The famous prison at Yreni held murderers and thieves; exiles, whores, and various other social embarrassments were shipped off to the surrounding isles of Providence, Pitrin's Exile, and the three Djerns.",0.8126648664474487,"the famous dungeon at yreni held murderers and thieves ; exiles , brothels , and various other social vips were shipped off to the surrounding isles of providence , pitrin ' s exile , and the three djerns .",0.057014257,0.7556506097316742
2205,And you didn't gamble that fucking money?,0.9983554482460022,and you didn ' t gamble that ' money ?,0.7874643,0.21089112758636475
2206,"Yeah, 'cause you're always in the goddamn bathroom.",0.9989990592002868,"yeah , ' cause you ' re always in the not bathroom .",0.8937915,0.10520756244659413
2207,"You wanted me dead, Paul.",0.995899498462677,"you wanted me alive , paul .",0.8896648,0.10623466968536377
2208,You ever had a pissed-off marine on your ass?,0.9991098046302797,you ever had a second - off marine on your back ?,0.37980565,0.6193041503429414
2209,If you were in charge... the people might as well surrender to whitey right now... because your survival skills ain't worth a damn.,0.8508928418159485,if you were in charge . . . the people might as well surrender to whitey right now . . . because your survival skills ain ' t worth a thing .,0.27681574,0.5740770995616913
2210,Does stupidity run in your family?,0.999642014503479,does the run in your family ?,0.7187229,0.2809191346168518
2211,Slaves and gladiators attacked the citizens near the circus.,0.9727129340171814,slaves and gladiators attacked the citizens near the circus .,0.023937792,0.9487751424312592
2212,I can't see a damn thing.,0.9785687923431396,i can ' t see a of thing .,0.026168332,0.9524004608392715
2213,The bison seems to embrace the sex of a naked woman.,0.987193763256073,the bison seems to embrace the sexuality of a stripped woman .,0.005017573,0.9821761902421713
2214,And imagine his dick is really good.,0.998485267162323,and imagine his that is really good .,0.29820293,0.7002823352813721
2215,So unfucking grateful.,0.930847704410553,So unfucking grateful.,0.35282344,0.5780242681503296
2216,"You fucked with the wrong nurse, hombre.",0.9992879033088684,"you worked with the wrong nurse , hombre .",0.9609901,0.038297832012176514
2217,Or is your memory just as screwed up as everything else?,0.9823641777038574,or is your memory just as distorted up as everything else ?,0.0108740935,0.9714900841936469
2218,What the hell. I've already died once.,0.8860706686973572,what the . . i ' ve already died once .,0.12283088,0.763239786028862
2219,N kills you.,0.9938929080963136,n s you .,0.26532978,0.7285631299018861
2220,Where the fuck is he?,0.9979010820388794,where the . is he ?,0.26532978,0.7325713038444519
2221,I asked a customer what he wanted from the menu and he told me to fuck off.,0.9987953901290894,i asked a customer what he wanted from the menu and he told me to sign off .,0.9159128,0.0828825831413269
2222,Where do you go while I kill myself onstage?,0.9735476970672609,where do you go while i do myself onstage ?,0.004666489,0.968881207983941
2223,I've got your ass!,0.9988666772842408,i ' ve got your back !,0.046635613,0.95223106443882
2224,"She'll put on a show, but ultimately, it always comes down to the number they had in their mind from the moment they decided to fuck him.",0.9945165514945984,"she ' ll put on a show , but ultimately , it always comes down to the number they had in their mind from the moment they decided to see him .",0.63419104,0.36032551527023315
2225,And we went to see fucking Gladiator. - Yeah. - And you sharted midway through the movie.,0.9936156272888184,and we went to see the gladiator . - yeah . - and you sharted midway through the movie .,0.64946187,0.3441537618637085
2226,This shit hurts.,0.9995731711387634,this stuff hurts .,0.97765625,0.02191692590713501
2227,"Yeah, she's bat-shit crazy, even for an actress.",0.9981542229652404,"yeah , she ' s bat - on , , even for an actress .",0.9387641,0.05939012765884388
2228,"Well, I don't care if you're a fucking desk.",0.9994519352912904,"well , i don ' t care if you ' re a ' desk .",0.04077585,0.9586760848760606
2229,Stop or we will shoot.,0.991954505443573,stop or we will be .,0.045911778,0.9460427276790142
2230,Bunch of losers.,0.9996740818023682,bunch of . .,0.08524,0.9144340828061104
2231,Shut... shut your mouth!,0.9995577931404114,. . . . close your ga !,0.7317033,0.2678545117378235
2232,What the hell is this?,0.9261605143547058,what the . is this ?,0.26532978,0.6608307361602783
2233,Think I can get a little blow job for good luck?,0.9961625337600708,think i can get a little night job for good luck ?,0.0018713777,0.994291156064719
2234,"I know, but people here, they don't give a shit about the war.",0.98387211561203,"i know , but people here , they don ' t give a thing about the war .",0.063016094,0.9208560213446617
2235,Where the devil did you come from?,0.97138512134552,where the what did you come from ?,0.8924473,0.078937828540802
2236,Ain't nobody got to get shot here.,0.9493745565414428,ain ' t nobody got to get shot here .,0.2087574,0.7406171560287474
2237,What's a faggot?,0.9922361969947816,what ' s a progbp ?,0.6315546,0.36068159341812145
2238,Sam must have lost his damn mind... ...because you should not be allowed to work in no situation... ...where you actually gotta interact with people.,0.9985685348510742,sam must have lost his right mind . . . . . . because you should not be allowed to work in no situation . . . . . . where you actually gotta interact with people .,0.039795253,0.9587732814252377
2239,Looks like some dog in my shell.,0.869611918926239,looks like some kitten in my shell .,0.051351387,0.8182605318725109
2240,"Come to think of it... you ain't really no blacker than I am, are you, boy?",0.9364826679229736,"come to think of it . . . you ain ' t really no blacker than i am , are i , lad ?",0.9965036,-0.06002092361450195
2241,(Tuts) No one could choose a thing so loathsome.,0.9784002304077148,( tuts ) no one could choose a thing so 'ungung .,0.019800585,0.9585996456444263
2242,"Who the fuck do you think you are? I come in here... you don't know who I am, what my life is... and you have the balls, the indecency... to ask me a question about my life?",0.9995052814483644,"who the . do you think you are ? i come in here . . . you don ' t know who i am , what my life is . . . and you have the capacity , the ind undncy . . . to ask me a question about my life ?",0.98850656,0.010998725891113392
2243,This is a shitty alarm system!,0.999366819858551,this is a good alarm system !,0.17328122,0.8260855972766876
2244,Isolate him...,0.9484738111495972,isolate him . . .,0.26532978,0.6831440329551697
2245,"""You goddam ichi-bon trader,"" the King said sullenly.",0.7093336582183838,""" i ' - ichi - bon trader , "" the king said sullenly .",0.005107346,0.7042263122275472
2246,"When I was at Division, I mean, I never got one of those demerits, But I hear they suck.",0.9580458402633668,"when i was at division , i mean , i never got one of those demerits , but i hear they work .",0.18624562,0.7718002200126649
2247,"Notre-damn, girl.",0.9993372559547424,"notre - by , girl .",0.43087518,0.568462073802948
2248,What pathetic creatures we are.,0.9993755221366882,what ' creatures we are .,0.14810275,0.851272776722908
